sID,trial_number,trial_number_run,run,estimate1,estimate2,estimate_peer,confidence_peer,estimate1_rt,estimate2_rt,true_ratio,seen_ratio,nTotal,filler_trial,ITI,nMushrooms,nBlue,nRed,s,strategy,confidence_rating
58,64,14,3,5,5,5,3,2.2133749899994655,1.68018261999987,1,1,45,1,5.6,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0,NA,NA,2.4285714285714284
58,65,15,3,25,22,10,1,3.05360778999966,3.87880871999914,0.25,0.24444444444444444,45,0,4.4,9 9 9 9 9,2 3 0 2 4,7 6 9 7 5,0.2,compromise,2.4285714285714284
58,66,16,3,19,27,35,1,4.277438690000054,2.07393781999963,0.25,0.2,5,0,5.7,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.5,compromise,2.142857142857143
58,67,17,3,24,25,40,1,3.232599189999746,1.25516781999886,0.375,0.37777777777777777,45,0,4.3,9 9 9 9 9,6 2 4 2 3,3 7 5 7 6,0.0625,compromise,2.4285714285714284
58,68,18,3,38,42,53,2,8.449127389999376,2.90219601999979,0.375,0.37777777777777777,45,0,5.3,9 9 9 9 9,2 6 2 4 3,7 3 7 5 6,0.26666666666666666,compromise,2.4285714285714284
58,69,19,3,61,75,78,2,5.13216218999969,2.72691171999941,0.625,0.6,5,0,4.5,1 1 1 1 1,1 0 1 1 0,0 1 0 0 1,0.8235294117647058,compromise,2.142857142857143
58,70,20,3,19,40,60,1,6.647899789999428,4.78827461999936,0.25,0.2,5,1,5.7,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.5121951219512195,compromise,2.142857142857143
58,71,21,3,80,71,63,1,3.0976522899991323,7.09577031999925,0.75,0.8,5,0,4.8,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0,0.5294117647058824,compromise,2.142857142857143
58,72,22,3,63,67,80,2,6.777348289999281,5.29192001999945,0.75,0.7555555555555555,45,0,4.4,9 9 9 9 9,5 8 8 7 6,4 1 1 2 3,0.23529411764705882,compromise,2.4285714285714284
58,73,23,3,20,33,35,3,7.44664898999963,3.29325171999972,0.25,0.2,5,0,5.5,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.8666666666666667,compromise,2.142857142857143
58,74,24,3,16,15,1,1,5.849273490000087,3.82971641999939,0.125,0.13333333333333333,45,0,6,9 9 9 9 9,1 1 3 0 1,8 8 6 9 8,0.06666666666666667,compromise,2.4285714285714284
58,75,25,3,60,73,75,3,5.154888589999246,3.67618901999958,0.625,0.6,5,0,6,1 1 1 1 1,1 0 0 1 1,0 1 1 0 0,0.8666666666666667,compromise,2.142857142857143
60,1,1,1,28,28,45,1,6.757440039999892,4.61603265999747,0.375,0.37777777777777777,45,0,5.6,9 9 9 9 9,2 3 7 1 4,7 6 2 8 5,0,stay,2.2857142857142856
60,2,2,1,71,71,86,1,10.532604240000182,4.82220471999972,0.75,0.8,5,0,5.7,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0,0,stay,1.375
60,3,3,1,80,61,15,2,10.855053639999824,6.43080767999891,0.75,0.8,5,1,4.2,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0,0.2923076923076923,compromise,1.375
60,4,4,1,52,52,34,1,4.082485740000266,3.38794031999987,0.375,0.37777777777777777,45,0,5.3,9 9 9 9 9,2 4 2 7 2,7 5 7 2 7,-0,stay,2.2857142857142856
60,5,5,1,69,69,85,1,4.1216437399989445,2.22582111999964,0.75,0.7555555555555555,45,0,4.8,9 9 9 9 9,7 7 7 7 6,2 2 2 2 3,0,stay,2.2857142857142856
60,6,6,1,1,1,2,3,7.213184939999337,1.09488039999906,0,0,45,1,4.1,9 9 9 9 9,0 0 0 0 0,9 9 9 9 9,0,stay,2.2857142857142856
60,7,7,1,25,25,9,1,4.4369072399995275,1.89773413999683,0.25,0.24444444444444444,45,0,5,9 9 9 9 9,3 2 3 1 2,6 7 6 8 7,-0,stay,2.2857142857142856
60,8,8,1,65,70,80,3,3.555258739999772,2.56448771999931,0.75,0.7555555555555555,45,0,4.7,9 9 9 9 9,8 7 7 6 6,1 2 2 3 3,0.3333333333333333,compromise,2.2857142857142856
60,9,9,1,49,45,32,3,4.2825231399992845,3.59337082000002,0.375,0.37777777777777777,45,0,4.7,9 9 9 9 9,3 2 3 4 5,6 7 6 5 4,0.23529411764705882,compromise,2.2857142857142856
60,10,10,1,44,44,45,2,4.021578139999292,3.82609281999885,0.375,0.4,5,1,4.7,1 1 1 1 1,0 1 1 0 0,1 0 0 1 1,0,stay,1.375
60,11,11,1,11,11,28,2,5.790414140000394,2.64709781999954,0.125,0.13333333333333333,45,0,5.2,9 9 9 9 9,1 3 2 0 0,8 6 7 9 9,0,stay,2.2857142857142856
60,12,12,1,70,74,85,2,4.3906725399992865,2.87495531999866,0.75,0.7555555555555555,45,0,5.2,9 9 9 9 9,7 7 6 7 7,2 2 3 2 2,0.26666666666666666,compromise,2.2857142857142856
60,13,13,1,82,77,65,3,5.378281240000433,4.29755461999957,0.75,0.8,5,0,5.2,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1,0.29411764705882354,compromise,1.375
60,14,14,1,60,62,77,1,4.404934540000795,2.78031751999879,0.625,0.6,5,0,4.5,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1,0.11764705882352941,compromise,1.375
60,15,15,1,36,36,51,1,5.584115540000312,3.65456431999883,0.375,0.4,5,0,5,1 1 1 1 1,0 1 1 0 0,1 0 0 1 1,0,stay,1.375
60,16,16,1,48,48,64,1,2.4326257399998212,2.20697091999864,0.625,0.6222222222222222,45,0,4.9,9 9 9 9 9,5 5 7 4 7,4 4 2 5 2,0,stay,2.2857142857142856
60,17,17,1,37,36,53,1,6.2324476399999185,1.66265911999926,0.375,0.4,5,0,4.9,1 1 1 1 1,0 1 0 0 1,1 0 1 1 0,-0.0625,stay,1.375
60,18,18,1,22,19,5,2,4.553613840000253,2.41995141999996,0.125,0.2,5,0,5.8,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1,0.17647058823529413,compromise,1.375
60,19,19,1,69,73,85,2,4.28842233999967,3.0721815199995,0.75,0.7555555555555555,45,0,4.5,9 9 9 9 9,6 6 8 7 7,3 3 1 2 2,0.25,compromise,2.2857142857142856
60,20,20,1,70,67,53,3,3.2033199399993464,5.76868421999825,0.625,0.6222222222222222,45,0,4.6,9 9 9 9 9,4 5 7 8 4,5 4 2 1 5,0.17647058823529413,compromise,2.2857142857142856
60,21,21,1,48,30,30,3,2.782381839999289,2.39844351999909,0.375,0.4,5,0,5.3,1 1 1 1 1,1 0 0 0 1,0 1 1 1 0,1,copy,1.375
60,22,22,1,10,10,9,3,2.120096640000156,2.71835541999917,0.125,0.13333333333333333,45,1,5.5,9 9 9 9 9,1 2 1 2 0,8 7 8 7 9,-0,stay,2.2857142857142856
60,23,23,1,20,21,35,1,4.024147439999979,1.65108241999951,0.25,0.24444444444444444,45,0,4.9,9 9 9 9 9,3 2 4 1 1,6 7 5 8 8,0.06666666666666667,compromise,2.2857142857142856
60,24,24,1,76,65,60,3,9.436765639999976,3.21936291999918,0.75,0.8,5,0,4.5,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1,0.6875,compromise,1.375
60,25,25,1,70,65,55,2,3.333697940000093,2.76371111999924,0.625,0.6,5,0,4.4,1 1 1 1 1,1 1 0 1 0,0 0 1 0 1,0.3333333333333333,compromise,1.375
60,26,1,2,17,13,2,2,15.313518230000227,4.77867722999963,0.125,0.2,5,0,5.7,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.26666666666666666,compromise,1.375
60,27,2,2,50,42,33,3,3.2929350300000806,3.37774243999957,0.375,0.37777777777777777,45,0,4.9,9 9 9 9 9,4 2 4 1 6,5 7 5 8 3,0.47058823529411764,compromise,2.2857142857142856
60,28,3,2,40,33,24,3,6.974139630001446,7.12282684000002,0.25,0.24444444444444444,45,0,4.6,9 9 9 9 9,4 1 2 3 1,5 8 7 6 8,0.4375,compromise,2.2857142857142856
60,29,4,2,35,30,20,3,5.774198830000387,5.59644244000083,0.25,0.24444444444444444,45,0,5.9,9 9 9 9 9,3 2 3 1 2,6 7 6 8 7,0.3333333333333333,compromise,2.2857142857142856
60,30,5,2,25,20,8,3,7.148869129999184,2.51601043999926,0.25,0.2,5,0,5.3,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.29411764705882354,compromise,1.375
60,31,6,2,81,75,64,2,6.090930029999981,2.77089773999978,0.75,0.8,5,0,6,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0,0.35294117647058826,compromise,1.375
60,32,7,2,99,99,98,3,4.9135124300000825,2.41492073999962,1,1,45,1,4.1,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0,-0,stay,2.2857142857142856
60,33,8,2,42,42,25,2,4.544929430000593,1.37160313999902,0.375,0.37777777777777777,45,0,4.8,9 9 9 9 9,4 4 4 2 3,5 5 5 7 6,-0,stay,2.2857142857142856
60,34,9,2,22,25,83,3,3.1607731300000523,10.0105710399994,0.125,0.2,5,1,4.7,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.04918032786885246,compromise,1.375
60,35,10,2,71,74,86,2,3.157022530001086,3.99083703999986,0.75,0.8,5,0,4.9,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0,0.2,compromise,1.375
60,36,11,2,20,15,5,2,4.779899930000283,2.54948207000052,0.125,0.13333333333333333,45,0,4.1,9 9 9 9 9,2 0 1 1 2,7 9 8 8 7,0.3333333333333333,compromise,2.2857142857142856
60,37,12,2,25,30,40,2,4.082729129999279,3.45389753999916,0.375,0.4,5,0,5.2,1 1 1 1 1,0 0 1 0 1,1 1 0 1 0,0.3333333333333333,compromise,1.375
60,38,13,2,49,37,31,2,4.238506530001359,4.30771524000011,0.375,0.4,5,0,4.9,1 1 1 1 1,0 0 1 1 0,1 1 0 0 1,0.6666666666666666,compromise,1.375
60,39,14,2,31,29,15,2,2.311647429999539,2.88755387000037,0.25,0.24444444444444444,45,0,5.4,9 9 9 9 9,2 4 1 2 2,7 5 8 7 7,0.125,compromise,2.2857142857142856
60,40,15,2,15,28,32,2,4.320349630000237,3.55047513999943,0.25,0.2,5,0,5.8,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.7647058823529411,compromise,1.375
60,41,16,2,29,25,13,1,3.224285029999919,1.91182033999939,0.25,0.2,5,0,5.1,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1,0.25,compromise,1.375
60,42,17,2,90,90,90,3,3.974373029999697,3.87795943999936,1,1,5,1,5.4,1 1 1 1 1,1 1 1 1 1,0 0 0 0 0,NA,NA,1.375
60,43,18,2,15,25,32,3,5.021624429999065,4.18500773999949,0.25,0.2,5,0,5.4,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.5882352941176471,compromise,1.375
60,44,19,2,58,42,42,2,5.200467930000741,3.89018913999917,0.375,0.37777777777777777,45,0,4.1,9 9 9 9 9,0 4 3 4 6,9 5 6 5 3,1,copy,2.2857142857142856
60,45,20,2,29,23,12,3,3.807816229999844,2.33039136999923,0.125,0.13333333333333333,45,0,5.8,9 9 9 9 9,1 2 1 0 2,8 7 8 9 7,0.35294117647058826,compromise,2.2857142857142856
60,46,21,2,46,46,44,2,4.344894830001067,3.96849084000041,0.375,0.37777777777777777,45,1,4.1,9 9 9 9 9,4 4 4 2 3,5 5 5 7 6,-0,stay,2.2857142857142856
60,47,22,2,61,61,79,1,2.811521330000687,2.40653286999986,0.75,0.7555555555555555,45,0,5,9 9 9 9 9,7 6 7 7 7,2 3 2 2 2,0,stay,2.2857142857142856
60,48,23,2,73,73,75,1,4.494862430000467,1.92132063999998,0.625,0.6,5,1,4.4,1 1 1 1 1,1 1 1 0 0,0 0 0 1 1,0,stay,1.375
60,49,24,2,32,43,48,3,6.024475530000927,2.81728083999951,0.375,0.4,5,0,5.5,1 1 1 1 1,0 1 0 0 1,1 0 1 1 0,0.6875,compromise,1.375
60,50,25,2,28,19,10,2,2.476117130001512,5.06262673999936,0.25,0.24444444444444444,45,0,4.7,9 9 9 9 9,3 1 4 2 1,6 8 5 7 8,0.5,compromise,2.2857142857142856
60,51,1,3,14,11,1,1,12.282499379999535,3.78370776000065,0.125,0.13333333333333333,45,0,4.3,9 9 9 9 9,0 1 1 2 2,9 8 8 7 7,0.23076923076923078,compromise,2.2857142857142856
60,52,2,3,61,61,60,1,2.613220379998893,2.10984981999991,0.625,0.6222222222222222,45,1,4.8,9 9 9 9 9,5 4 7 7 5,4 5 2 2 4,-0,stay,2.2857142857142856
60,53,3,3,60,65,75,3,1.6116935800000647,2.24487593999947,0.75,0.7555555555555555,45,0,5,9 9 9 9 9,8 7 7 6 6,1 2 2 3 3,0.3333333333333333,compromise,2.2857142857142856
60,54,4,3,42,60,60,3,2.5047418800013475,2.76627583999925,0.625,0.6,5,0,5.5,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1,1,copy,1.375
60,55,5,3,25,23,10,1,2.7825035800005935,2.24053163999997,0.125,0.2,5,0,5.6,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1,0.13333333333333333,compromise,1.375
60,56,6,3,54,68,70,3,2.3156218800004353,2.6259589199999,0.625,0.6222222222222222,45,0,5.1,9 9 9 9 9,5 5 4 7 7,4 4 5 2 2,0.875,compromise,2.2857142857142856
60,57,7,3,27,21,9,1,1.9546690800007127,2.89668074000019,0.125,0.13333333333333333,45,0,4.5,9 9 9 9 9,0 2 1 1 2,9 7 8 8 7,0.3333333333333333,compromise,2.2857142857142856
60,58,8,3,30,26,15,2,2.333857579999858,2.14260083999852,0.25,0.2,5,0,4.7,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.26666666666666666,compromise,1.375
60,59,9,3,61,65,77,1,3.232473480000408,3.39286334000008,0.625,0.6222222222222222,45,0,5.3,9 9 9 9 9,6 7 6 7 2,3 2 3 2 7,0.25,compromise,2.2857142857142856
60,60,10,3,33,36,75,1,2.3547291799995946,1.64412493999862,0.25,0.24444444444444444,45,1,4.3,9 9 9 9 9,2 3 2 2 2,7 6 7 7 7,0.07142857142857142,compromise,2.2857142857142856
60,61,11,3,25,17,7,3,2.4865880799998195,2.22449291999965,0.125,0.2,5,0,5.8,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.4444444444444444,compromise,1.375
60,62,12,3,20,14,5,3,2.299054780000006,2.31591133999973,0.125,0.2,5,0,5.9,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.4,compromise,1.375
60,63,13,3,53,60,69,3,2.7656709800003227,2.83272664000015,0.625,0.6,5,0,4.7,1 1 1 1 1,1 0 1 1 0,0 1 0 0 1,0.4375,compromise,1.375
60,64,14,3,60,61,75,1,2.1822494800007917,2.7958655399998,0.625,0.6,5,0,4.2,1 1 1 1 1,1 1 0 0 1,0 0 1 1 0,0.06666666666666667,compromise,1.375
60,65,15,3,70,64,5,2,2.2824066800003493,3.6283361199994,0.75,0.7555555555555555,45,1,5.7,9 9 9 9 9,7 8 5 6 8,2 1 4 3 1,0.09230769230769231,compromise,2.2857142857142856
60,66,16,3,10,14,28,1,1.9990405800008375,1.64720633999968,0.125,0.2,5,0,4.6,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.2222222222222222,compromise,1.375
60,67,17,3,53,53,54,2,1.7240896800003611,3.29890551999961,0.5,0.4888888888888889,45,1,5.3,9 9 9 9 9,3 3 5 5 6,6 6 4 4 3,0,stay,2.2857142857142856
60,68,18,3,52,63,70,2,2.5298912799999016,2.31708633999915,0.625,0.6,5,0,5.4,1 1 1 1 1,0 1 1 0 1,1 0 0 1 0,0.6111111111111112,compromise,1.375
60,69,19,3,30,30,13,1,4.890785679999681,2.99740553999891,0.25,0.2,5,0,6,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,-0,stay,1.375
60,70,20,3,58,69,75,2,2.9882554799996797,2.72108052000021,0.625,0.6222222222222222,45,0,4.2,9 9 9 9 9,5 6 6 7 4,4 3 3 2 5,0.6470588235294118,compromise,2.2857142857142856
60,71,21,3,68,68,83,1,4.110245880000548,2.37368934000006,0.75,0.8,5,0,4.9,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1,0,stay,1.375
60,72,22,3,32,25,15,3,3.675327880000623,3.33517003999987,0.125,0.13333333333333333,45,0,4.4,9 9 9 9 9,0 2 0 3 1,9 7 9 6 8,0.4117647058823529,compromise,2.2857142857142856
60,73,23,3,25,25,71,1,3.182402280000133,1.88807601999997,0.25,0.2,5,1,5.3,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0,stay,1.375
60,74,24,3,3,5,5,3,4.907323980000001,1.42604163999931,0,0,5,1,4.3,1 1 1 1 1,0 0 0 0 0,1 1 1 1 1,1,copy,1.375
60,75,25,3,59,64,75,2,2.488012780000645,2.9202225199997,0.625,0.6222222222222222,45,0,5.4,9 9 9 9 9,4 8 7 5 4,5 1 2 4 5,0.3125,compromise,2.2857142857142856
61,1,1,1,10,15,25,2,6.090788880002947,4.47741168000357,0.125,0.13333333333333333,45,0,5,9 9 9 9 9,1 3 1 1 0,8 6 8 8 9,0.3333333333333333,compromise,NA
61,2,2,1,20,10,2,3,5.607397679999849,3.11788394000541,0.125,0.2,5,0,5.1,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1,0.5555555555555556,compromise,NA
61,3,3,1,60,60,19,1,9.138156780001736,4.66726254000241,0.625,0.6,5,1,4.6,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1,-0,stay,NA
61,4,4,1,20,30,35,3,3.5742042800011404,5.44240884000101,0.25,0.2,5,0,4.2,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.6666666666666666,compromise,NA
61,5,5,1,10,10,26,1,3.4198047800018685,2.47695124000529,0.125,0.13333333333333333,45,0,5.4,9 9 9 9 9,1 1 1 2 1,8 8 8 7 8,0,stay,NA
61,6,6,1,76,72,60,1,4.821617080000578,3.267254340004,0.625,0.6222222222222222,45,0,4.8,9 9 9 9 9,6 5 4 7 6,3 4 5 2 3,0.25,compromise,NA
61,7,7,1,70,65,55,1,6.156170180001936,3.23555284000031,0.625,0.6,5,0,4.7,1 1 1 1 1,1 0 1 1 0,0 1 0 0 1,0.3333333333333333,compromise,NA
61,8,8,1,40,30,24,3,8.19084118000319,3.36807514000247,0.375,0.4,5,0,4.5,1 1 1 1 1,1 0 0 1 0,0 1 1 0 1,0.625,compromise,NA
61,9,9,1,100,50,99,3,2.765895280001132,7.07512304000556,0,0,45,1,5.1,9 9 9 9 9,0 0 0 0 0,9 9 9 9 9,50,copy,NA
61,10,10,1,20,19,18,3,4.304693780002708,4.20077664000564,0.125,0.2,5,1,5.2,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.5,compromise,NA
61,11,11,1,80,75,65,2,4.6963951799989445,3.34385704000306,0.75,0.8,5,0,4.6,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0,0.3333333333333333,compromise,NA
61,12,12,1,80,70,65,3,5.766007479996915,4.25087824000366,0.75,0.7555555555555555,45,0,4.8,9 9 9 9 9,6 7 8 7 6,3 2 1 2 3,0.6666666666666666,compromise,NA
61,13,13,1,34,35,35,2,5.965883680004481,5.45229604000269,0.375,0.4,5,1,4,1 1 1 1 1,1 0 0 1 0,0 1 1 0 1,1,copy,NA
61,14,14,1,55,55,70,1,6.53811128000234,2.65299684000274,0.625,0.6222222222222222,45,0,5.2,9 9 9 9 9,5 5 6 6 6,4 4 3 3 3,0,stay,NA
61,15,15,1,60,75,75,3,6.639505180002743,3.01636724000127,0.75,0.8,5,0,5,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0,1,copy,NA
61,16,16,1,40,40,24,1,5.638316180000402,1.47894416000418,0.375,0.4,5,0,4.3,1 1 1 1 1,1 0 0 0 1,0 1 1 1 0,-0,stay,NA
61,17,17,1,40,35,24,2,3.891035880002164,6.38121874000353,0.375,0.37777777777777777,45,0,4.6,9 9 9 9 9,4 3 2 4 4,5 6 7 5 5,0.3125,compromise,NA
61,18,18,1,85,25,25,3,6.990635680005653,4.16696724000212,0.125,0.13333333333333333,45,0,4.8,9 9 9 9 9,1 1 1 2 1,8 8 8 7 8,1,copy,NA
61,19,19,1,15,5,1,3,3.9656655800026783,3.68893734000449,0.125,0.13333333333333333,45,0,5,9 9 9 9 9,0 1 1 2 2,9 8 8 7 7,0.7142857142857143,compromise,NA
61,20,20,1,100,99,99,3,2.0323692800011486,3.26643724000314,1,1,5,1,4.1,1 1 1 1 1,1 1 1 1 1,0 0 0 0 0,1,copy,NA
61,21,21,1,40,30,24,2,5.685745180002414,4.26718374000484,0.375,0.4,5,0,4.9,1 1 1 1 1,0 0 0 1 1,1 1 1 0 0,0.625,compromise,NA
61,22,22,1,25,35,40,2,2.987864980004815,2.19720884000344,0.25,0.24444444444444444,45,0,5.9,9 9 9 9 9,2 3 4 2 0,7 6 5 7 9,0.6666666666666666,compromise,NA
61,23,23,1,60,30,3,1,3.999217980002868,9.12912384000447,0.625,0.6222222222222222,45,1,4.2,9 9 9 9 9,6 5 7 5 5,3 4 2 4 4,0.5263157894736842,compromise,NA
61,24,24,1,20,30,38,3,3.8420242800057167,2.63199854000777,0.25,0.2,5,0,4.1,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.5555555555555556,compromise,NA
61,25,25,1,40,37,22,1,3.092451380001876,4.17252974000439,0.375,0.37777777777777777,45,0,4.8,9 9 9 9 9,5 2 4 2 4,4 7 5 7 5,0.16666666666666666,compromise,NA
61,26,1,2,20,20,37,1,3.328331700002309,2.90804730000309,0.75,0.8,5,0,5.9,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0,0,stay,NA
61,27,2,2,66,65,50,1,6.061687199999142,2.07766740000079,0.625,0.6,5,0,5.3,1 1 1 1 1,1 1 0 1 0,0 0 1 0 1,0.0625,compromise,NA
61,28,3,2,50,72,92,2,3.4743692000010924,4.13993430000119,0.5,0.4888888888888889,45,1,4.6,9 9 9 9 9,5 3 5 4 5,4 6 4 5 4,0.5238095238095238,compromise,NA
61,29,4,2,15,28,32,3,2.824350599999889,3.87873510000281,0.25,0.24444444444444444,45,0,4.5,9 9 9 9 9,1 2 2 2 4,8 7 7 7 5,0.7647058823529411,compromise,NA
61,30,5,2,15,7,1,2,4.190986699999485,2.89451199999894,0.125,0.2,5,0,5.8,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.5714285714285714,compromise,NA
61,31,6,2,75,60,60,2,5.628637100002379,2.82681469999807,0.625,0.6,5,0,5.1,1 1 1 1 1,1 1 0 0 1,0 0 1 1 0,1,copy,NA
61,32,7,2,20,15,5,1,7.170440199995937,2.00441829999545,0.125,0.2,5,0,5.2,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.3333333333333333,compromise,NA
61,33,8,2,90,82,74,3,5.890939199998684,3.22818490000282,0.75,0.7555555555555555,45,0,5.1,9 9 9 9 9,7 7 5 7 8,2 2 4 2 1,0.5,compromise,NA
61,34,9,2,100,99,98,3,1.9052968000032706,4.447867400002,1,1,45,1,4.2,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0,0.5,compromise,NA
61,35,10,2,20,22,37,1,6.588533699999971,3.2850249999974,0.25,0.2,5,0,5.6,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.11764705882352941,compromise,NA
61,36,11,2,50,65,66,3,3.413604299996223,3.1879912000004,0.625,0.6,5,0,5.3,1 1 1 1 1,0 1 1 0 1,1 0 0 1 0,0.9375,compromise,NA
61,37,12,2,50,60,66,3,1.7913277999978163,2.50542220000352,0.625,0.6,5,0,5.4,1 1 1 1 1,0 0 1 1 1,1 1 0 0 0,0.625,compromise,NA
61,38,13,2,66,63,50,2,4.678617999998096,3.22611739999775,0.625,0.6222222222222222,45,0,4.3,9 9 9 9 9,5 6 7 6 4,4 3 2 3 5,0.1875,compromise,NA
61,39,14,2,18,18,17,3,2.3704741000001377,2.54326390000278,0.125,0.13333333333333333,45,1,4.4,9 9 9 9 9,2 1 2 0 1,7 8 7 9 8,-0,stay,NA
61,40,15,2,53,62,69,2,3.2633597000021837,4.02961380000488,0.625,0.6222222222222222,45,0,4.1,9 9 9 9 9,8 5 7 4 4,1 4 2 5 5,0.5625,compromise,NA
61,41,16,2,40,40,22,1,5.013481999998476,2.37139040000329,0.375,0.4,5,0,6,1 1 1 1 1,1 0 1 0 0,0 1 0 1 1,-0,stay,NA
61,42,17,2,20,10,2,2,4.1552116999991995,2.11009809999814,0.125,0.2,5,0,4.7,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.5555555555555556,compromise,NA
61,43,18,2,20,10,5,3,3.3616793000001053,2.42960859999948,0.125,0.2,5,0,5.3,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.6666666666666666,compromise,NA
61,44,19,2,15,19,31,1,2.021812899998622,2.58933859999888,0.25,0.24444444444444444,45,0,4.2,9 9 9 9 9,2 1 3 3 2,7 8 6 6 7,0.25,compromise,NA
61,45,20,2,41,30,23,3,2.7160032000028878,4.01511889999892,0.375,0.37777777777777777,45,0,5,9 9 9 9 9,2 4 2 4 5,7 5 7 5 4,0.6111111111111112,compromise,NA
61,46,21,2,62,76,80,3,2.8967775000019174,3.02138940000077,0.625,0.6222222222222222,45,0,5.2,9 9 9 9 9,4 5 5 7 7,5 4 4 2 2,0.7777777777777778,compromise,NA
61,47,22,2,10,13,28,1,1.820435699999507,1.79262639999797,0.125,0.13333333333333333,45,0,4.8,9 9 9 9 9,1 2 0 2 1,8 7 9 7 8,0.16666666666666666,compromise,NA
61,48,23,2,24,24,26,1,2.9244908999971813,2.04570079999758,0.25,0.24444444444444444,45,1,5.7,9 9 9 9 9,3 3 2 1 2,6 6 7 8 7,0,stay,NA
61,49,24,2,35,43,52,2,6.4912334000000556,2.65510659999927,0.375,0.4,5,0,4.5,1 1 1 1 1,0 0 1 0 1,1 1 0 1 0,0.47058823529411764,compromise,NA
61,50,25,2,77,70,60,1,2.861883700003091,4.52942999999868,0.75,0.7555555555555555,45,0,4.1,9 9 9 9 9,7 8 5 5 9,2 1 4 4 0,0.4117647058823529,compromise,NA
61,51,1,3,25,33,41,2,2.2796796100010397,2.99733780999668,0.375,0.37777777777777777,45,0,5,9 9 9 9 9,1 5 3 5 3,8 4 6 4 6,0.5,compromise,NA
61,52,2,3,80,80,65,1,4.349112809999497,3.81114158000128,0.75,0.8,5,0,5.5,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0,-0,stay,NA
61,53,3,3,40,28,23,3,3.4989646099966194,5.01077787999748,0.375,0.37777777777777777,45,0,5.6,9 9 9 9 9,2 2 5 4 4,7 7 4 5 5,0.7058823529411765,compromise,NA
61,54,4,3,30,20,13,3,1.7047401100062416,2.86208647999956,0.25,0.24444444444444444,45,0,4,9 9 9 9 9,2 3 3 1 2,7 6 6 8 7,0.5882352941176471,compromise,NA
61,55,5,3,15,19,31,1,2.815558210000745,2.06899029000124,0.25,0.24444444444444444,45,0,5.8,9 9 9 9 9,3 2 1 2 3,6 7 8 7 6,0.25,compromise,NA
61,56,6,3,76,73,61,2,2.8819700100029877,3.22718478000024,0.75,0.7555555555555555,45,0,5,9 9 9 9 9,6 7 8 5 8,3 2 1 4 1,0.2,compromise,NA
61,57,7,3,80,81,82,2,4.317210310000519,3.80066437999994,0.75,0.8,5,1,5.8,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1,0.5,compromise,NA
61,58,8,3,19,23,34,2,2.9782988099977956,4.51581468000222,0.25,0.24444444444444444,45,0,5.4,9 9 9 9 9,1 5 2 1 2,8 4 7 8 7,0.26666666666666666,compromise,NA
